plot_id,ibutton_id,doy,date,time,am_pm,unit,value
3976B3,A60000003976B321,022,1-22-18,3:56:00,PM,C,22
3976B3,A60000003976B321,022,1-22-18,5:56:00,PM,C,21
3976B3,A60000003976B321,022,1-22-18,7:56:00,PM,C,21
3976B3,A60000003976B321,022,1-22-18,9:56:00,PM,C,21
3976B3,A60000003976B321,022,1-22-18,11:56:00,PM,C,21
3976B3,A60000003976B321,023,1-23-18,1:56:00,AM,C,21
3976B3,A60000003976B321,023,1-23-18,3:56:00,AM,C,21
3976B3,A60000003976B321,023,1-23-18,5:56:00,AM,C,21
3976B3,A60000003976B321,023,1-23-18,7:56:00,AM,C,20
3976B3,A60000003976B321,023,1-23-18,9:56:00,AM,C,22.5
3976B3,A60000003976B321,023,1-23-18,11:56:00,AM,C,26
3976B3,A60000003976B321,023,1-23-18,1:56:00,PM,C,31.5
3976B3,A60000003976B321,023,1-23-18,3:56:00,PM,C,20.5
3976B3,A60000003976B321,023,1-23-18,5:56:00,PM,C,9.5
3976B3,A60000003976B321,023,1-23-18,7:56:00,PM,C,4.5
3976B3,A60000003976B321,023,1-23-18,9:56:00,PM,C,6.5
3976B3,A60000003976B321,023,1-23-18,11:56:00,PM,C,6
3976B3,A60000003976B321,024,1-24-18,1:56:00,AM,C,5
3976B3,A60000003976B321,024,1-24-18,3:56:00,AM,C,4
3976B3,A60000003976B321,024,1-24-18,5:56:00,AM,C,7.5
3976B3,A60000003976B321,024,1-24-18,7:56:00,AM,C,13
3976B3,A60000003976B321,024,1-24-18,9:56:00,AM,C,21.5
3976B3,A60000003976B321,024,1-24-18,11:56:00,AM,C,24.5
3976B3,A60000003976B321,024,1-24-18,1:56:00,PM,C,22
3976B3,A60000003976B321,024,1-24-18,3:56:00,PM,C,16.5
3976B3,A60000003976B321,024,1-24-18,5:56:00,PM,C,8
3976B3,A60000003976B321,024,1-24-18,7:56:00,PM,C,3.5
3976B3,A60000003976B321,024,1-24-18,9:56:00,PM,C,4
3976B3,A60000003976B321,024,1-24-18,11:56:00,PM,C,2
3976B3,A60000003976B321,025,1-25-18,1:56:00,AM,C,3.5
3976B3,A60000003976B321,025,1-25-18,3:56:00,AM,C,7
3976B3,A60000003976B321,025,1-25-18,5:56:00,AM,C,6.5
3976B3,A60000003976B321,025,1-25-18,7:56:00,AM,C,8
3976B3,A60000003976B321,025,1-25-18,9:56:00,AM,C,13
3976B3,A60000003976B321,025,1-25-18,11:56:00,AM,C,16.5
3976B3,A60000003976B321,025,1-25-18,1:56:00,PM,C,15.5
